date_time_sampled,"symbol","open_price","high_price","low","close_price","volume"
2021-09-18 08:00:00.000 +0800,btcusd,47296.15646179,48794.0,47130.0,48306.0,2046.8554839100016
2021-09-19 08:00:00.000 +0800,btcusd,48319.0,48370.0,46929.0,47239.0,2275.170624220001
2021-09-20 08:00:00.000 +0800,btcusd,47244.0,47309.0,42650.0,42836.0,12626.553624149996
2021-09-21 08:00:00.000 +0800,btcusd,43025.0,43611.0,40018.14443964,40623.18662189,14959.931266970005
2021-09-22 08:00:00.000 +0800,btcusd,40748.0,43963.0,40688.0,43556.0,8433.81929627001
2021-09-23 08:00:00.000 +0800,btcusd,43575.0,44959.0,43131.27621697,44882.0,5286.615896900005
2021-09-24 08:00:00.000 +0800,btcusd,44893.0,45075.0,40999.0,42853.0,11762.582363559997
2021-09-25 08:00:00.000 +0800,btcusd,42861.0,42973.0,41806.0,42710.0,2960.455968199999
2021-09-26 08:00:00.000 +0800,btcusd,42714.0,43927.0,40877.0,43179.0,5524.9976253000095
2021-09-27 08:00:00.000 +0800,btcusd,43188.0,44311.0,42236.0,42181.0,4264.385739180008
2021-09-28 08:00:00.000 +0800,btcusd,42181.0,42770.0,40974.0,41006.0,6163.378158620016
2021-09-29 08:00:00.000 +0800,btcusd,41046.0,42547.0,40886.0,41530.0,4388.877686730005
2021-09-30 08:00:00.000 +0800,btcusd,41539.0,44119.0,41456.0,43786.0,5077.91198721999
2021-10-01 08:00:00.000 +0800,btcusd,43829.0,48455.0,43345.0,48151.0,8320.293239470006
2021-10-02 08:00:00.000 +0800,btcusd,48157.0,48334.0,47495.0,47649.0,2064.33021643
2021-10-03 08:00:00.000 +0800,btcusd,47649.0,49160.0,47206.0,48222.0,3603.9747309099967
2021-10-04 08:00:00.000 +0800,btcusd,48241.0,49502.0,47109.0,49217.0,6189.790946680004
2021-10-05 08:00:00.000 +0800,btcusd,49252.0,51869.0,49116.0,51508.0,6679.693463200003
2021-10-06 08:00:00.000 +0800,btcusd,51497.0,55629.0,50513.0,55329.0,10522.17131951
2021-10-07 08:00:00.000 +0800,btcusd,55335.0,55284.0,53613.0,53792.0,4945.292084259996
2021-10-08 08:00:00.000 +0800,btcusd,53797.0,55967.0,53710.0,53919.0,5483.090078099992
2021-10-09 08:00:00.000 +0800,btcusd,53947.0,55407.0,53812.0,54918.0,2441.9584943499967
2021-10-10 08:00:00.000 +0800,btcusd,54978.0,56331.0,54309.0,54691.0,5837.52839784
2021-10-11 08:00:00.000 +0800,btcusd,54679.0,57764.31622573,54567.0,57441.0,7518.672287230011
2021-10-12 08:00:00.000 +0800,btcusd,57470.0,57638.0,54529.0,55925.0,5939.048643370001
2021-10-13 08:00:00.000 +0800,btcusd,56000.0,57708.0,54399.38947526,57368.0,3057.675829980003
2021-10-14 08:00:00.000 +0800,btcusd,57369.0,58473.0,56988.0,57320.0,4594.569350530001
2021-10-15 08:00:00.000 +0800,btcusd,57352.0,62782.0,56921.0,61642.0,11884.279800290002
2021-10-16 08:00:00.000 +0800,btcusd,61686.0,62313.0,60273.62304048,60867.49754969,4282.845878400001
2021-10-17 08:00:00.000 +0800,btcusd,60867.0,61601.0,59382.0,61500.89608333,5143.443827020003
2021-10-18 08:00:00.000 +0800,btcusd,61508.0,62644.0,60173.0,61994.0,8560.333126720006
2021-10-19 08:00:00.000 +0800,btcusd,62007.0,64406.0,61662.34522942,64235.0,9147.467616960013
2021-10-20 08:00:00.000 +0800,btcusd,64263.93176072,66891.0,63599.0,65987.0,9261.63700056999
2021-10-21 08:00:00.000 +0800,btcusd,66021.0,66618.0,62213.0,62185.0,13374.753807469997
2021-10-22 08:00:00.000 +0800,btcusd,62199.0,63700.22873972,60242.0,60706.0,6352.8863706499915
2021-10-23 08:00:00.000 +0800,btcusd,60706.0,61719.0,59847.75932103,61302.0,2711.2231276499992
2021-10-24 08:00:00.000 +0800,btcusd,61296.0,61444.0,59653.0,60847.0,2877.0839307600036
2021-10-25 08:00:00.000 +0800,btcusd,60832.0,63666.0,60678.0,63099.0,3714.4556358099976
2021-10-26 08:00:00.000 +0800,btcusd,63100.0,63293.0,60026.07195805,60269.0,4749.18632628
2021-10-27 08:00:00.000 +0800,btcusd,60285.0,61447.67762337,58232.0,58431.0,7135.864580740005
2021-10-28 08:00:00.000 +0800,btcusd,58438.0,62395.0,58260.0,60577.0,8065.7258009199895
2021-10-29 08:00:00.000 +0800,btcusd,60579.0,62942.0,60341.7470906,62233.01251481,3923.9655963900077
2021-10-30 08:00:00.000 +0800,btcusd,62264.0,62327.0,60957.0,61835.0,2240.729319980001
2021-10-31 08:00:00.000 +0800,btcusd,61879.0,62414.0,60087.0,61323.0,2418.9685185000003
2021-11-01 08:00:00.000 +0800,btcusd,61326.0,62471.57980748,59757.0,60905.0,4812.569964879993
2021-11-02 08:00:00.000 +0800,btcusd,60923.30466641,64234.0,60719.0,63225.0,5201.604982269996
2021-11-03 08:00:00.000 +0800,btcusd,63249.0,63542.0,61673.0,62900.0,4764.514141910001
2021-11-04 08:00:00.000 +0800,btcusd,62893.0,63060.0,60768.0,61402.0,2931.2773918200037
2021-11-05 08:00:00.000 +0800,btcusd,61410.0,62549.0,60794.0,61005.0,2256.008558770006
2021-11-06 08:00:00.000 +0800,btcusd,60995.0,61573.0,60101.0,61480.0,2931.7459164700012
2021-11-07 08:00:00.000 +0800,btcusd,61495.04388678,63269.0,61400.0,63259.13934979,3232.538610199999
2021-11-08 08:00:00.000 +0800,btcusd,63277.0,67659.0,63410.0,67522.0,8981.517712129997
2021-11-09 08:00:00.000 +0800,btcusd,67526.0,68429.0,66397.86491789,66906.9682457,6464.530592079991
2021-11-10 08:00:00.000 +0800,btcusd,66937.19022637,68925.0,64063.69221794,64871.0,12234.952214470002
2021-11-11 08:00:00.000 +0800,btcusd,64871.0,65534.0,64166.0,64791.0,2865.019751179999
2021-11-12 08:00:00.000 +0800,btcusd,64785.0,65408.13764191,62391.0,64129.0,5119.19138358
2021-11-13 08:00:00.000 +0800,btcusd,64134.0,64939.0,63410.0,64398.0,1867.966488499997
2021-11-14 08:00:00.000 +0800,btcusd,64395.0,65474.0,63613.0,65432.0,2194.5024266099995
2021-11-15 08:00:00.000 +0800,btcusd,65474.0,66288.0,63470.0,63479.0,5271.377865819997
2021-11-16 08:00:00.000 +0800,btcusd,63560.0,63396.43635364,59000.0,60054.0,13067.397206879989
2021-11-17 08:00:00.000 +0800,btcusd,60069.0,60796.03931092,58739.0,60352.81595949,6722.389200979997
2021-11-18 08:00:00.000 +0800,btcusd,60354.56777918,60943.31546782,56605.0,56921.0,11543.631378319993
2021-11-19 08:00:00.000 +0800,btcusd,56929.0,58379.0,55742.0,58121.0,5178.954080910001
2021-11-20 08:00:00.000 +0800,btcusd,58122.0,59885.0,57611.0,59731.0,3132.3761497899977
2021-11-21 08:00:00.000 +0800,btcusd,59774.0,60047.0,58657.0,58691.0,2441.5167361900044
2021-11-22 08:00:00.000 +0800,btcusd,58702.0,59301.0,55795.95418655,56281.06370152,8831.25850551
2021-11-23 08:00:00.000 +0800,btcusd,56282.0,57862.0,55709.0,57574.0,8556.502261370004
2021-11-24 08:00:00.000 +0800,btcusd,57579.62257756,57739.0,55980.0,57166.0,4894.704107449998
2021-11-25 08:00:00.000 +0800,btcusd,57159.0,59411.0,57085.0,58937.0,3980.9803174699987
2021-11-26 08:00:00.000 +0800,btcusd,59017.11364499,59228.0,53652.0,53628.0,12192.51926072999
2021-11-27 08:00:00.000 +0800,btcusd,53825.0,55323.0,53747.35145512,54791.0,3095.4539145300037
2021-11-28 08:00:00.000 +0800,btcusd,54781.0,57469.0,53686.0,57223.0,4935.556222609997
2021-11-29 08:00:00.000 +0800,btcusd,57329.0,58880.0,56844.0,57819.0,5067.133109189985
2021-11-30 08:00:00.000 +0800,btcusd,57841.0,59155.0,56053.0,56937.0,6474.933259819989
2021-12-01 08:00:00.000 +0800,btcusd,56988.82934176,59055.0,56585.2665162,57240.0,5181.226110060008
2021-12-02 08:00:00.000 +0800,btcusd,57239.0,57355.5683954,55939.0,56502.0,4407.008349830006
2021-12-03 08:00:00.000 +0800,btcusd,56520.0,57499.0,52820.0,53579.0,10731.384360309998
2021-12-04 08:00:00.000 +0800,btcusd,53667.0,53864.44681775,44643.0,49245.0,22576.791564250016
2021-12-05 08:00:00.000 +0800,btcusd,49243.0,49752.0,47923.0,49414.45107614,4781.516065390013
2021-12-06 08:00:00.000 +0800,btcusd,49475.49285585,50930.0,47377.0,50513.0,8047.106882220009
2021-12-07 08:00:00.000 +0800,btcusd,50504.57178257,51927.92530489,50187.0,50634.0,3906.0987762999966
2021-12-08 08:00:00.000 +0800,btcusd,50641.0,51214.0,48831.0,50502.30020024,4034.70087438
2021-12-09 08:00:00.000 +0800,btcusd,50506.0,50823.0,47440.0,47599.0,5115.405713229998
2021-12-10 08:00:00.000 +0800,btcusd,47598.0,49985.0,47182.0,47154.0,8170.303494599996
2021-12-11 08:00:00.000 +0800,btcusd,47195.0,49510.0,46982.0,49340.0,5290.040773400008
2021-12-12 08:00:00.000 +0800,btcusd,49427.0,50769.0,48757.32497581,50112.0,3871.0577520999964
2021-12-13 08:00:00.000 +0800,btcusd,50116.77552521,50212.0,45986.42190563,46731.0,8718.418948800001
2021-12-14 08:00:00.000 +0800,btcusd,46757.79747071,48647.0,46453.96754102,48399.0,5475.915115059995
2021-12-15 08:00:00.000 +0800,btcusd,48392.0,49511.0,46706.0,48894.0,7034.837781049997
2021-12-16 08:00:00.000 +0800,btcusd,48901.82763469,49406.0,47583.0,47665.0,3526.168896480005
2021-12-17 08:00:00.000 +0800,btcusd,47659.0,48021.0,45684.0,46152.0,5855.165006040005
2021-12-18 08:00:00.000 +0800,btcusd,46163.0,47342.0,45585.0,46860.0,3741.0110539900015
2021-12-19 08:00:00.000 +0800,btcusd,46869.78960743,48281.0,46500.0,46699.0,5235.9787927599955
2021-12-20 08:00:00.000 +0800,btcusd,46698.0,47453.0,45650.0,46898.0,5653.48095332
2021-12-21 08:00:00.000 +0800,btcusd,46915.0,49324.0,46686.0,48910.0,4713.124760570004
2021-12-22 08:00:00.000 +0800,btcusd,48926.48057156,49575.0,48477.0239244,48626.0,3142.002240850001
2021-12-23 08:00:00.000 +0800,btcusd,48625.0,51372.0,48117.0,50796.0,4431.554703840003
2021-12-24 08:00:00.000 +0800,btcusd,50834.0,51814.0,50562.0,50809.47693592,2595.234906319999
2021-12-25 08:00:00.000 +0800,btcusd,50830.0,51145.0,50280.0,50430.0,1990.0096888399994
2021-12-26 08:00:00.000 +0800,btcusd,50435.06967051,51253.0,49663.0,50797.0,2901.419555970001
2021-12-27 08:00:00.000 +0800,btcusd,50805.0,51971.0,50497.2519542,50683.9825519,3518.754501300001
2021-12-28 08:00:00.000 +0800,btcusd,50713.70862195,50699.0,47365.0,47546.0,5431.103268220003
2021-12-29 08:00:00.000 +0800,btcusd,47556.0,48166.0,46198.0,46427.0,4123.313558729999
2021-12-30 08:00:00.000 +0800,btcusd,46464.0,47888.0,46095.0,47156.0,3197.7793882599954
2021-12-31 08:00:00.000 +0800,btcusd,47148.0,48571.37036165,45750.0,46198.0,4250.722863020007
